#{"t_start": 1762613392.5732462, "env_id": "None"}
r,l,t
1.35,9,12.376027
-0.77,8,12.396665
1.41,12,12.434128
1.49,12,12.468253
1.43,13,12.504864
1.65,14,12.54986
1.21,9,12.5841
1.58,10,12.614662
-0.69,14,12.660482
-0.77,11,12.695433
1.47,11,12.735509
-0.62,14,12.778275
-0.6,12,12.817109
-0.85,9,12.848054
1.31,6,12.868082
1.17,7,12.886899
-0.79,14,12.929539
1.27,8,12.949125
-0.8,16,12.992598
-0.91,10,13.019608
-0.38,14,13.067181
1.33,8,13.092793
1.12,6,13.110156
-0.68,13,13.143956
-0.7,10,13.173501
-0.83,13,13.294967
1.13,5,13.32496
-0.97,4,13.337752
1.24,8,13.371453
-0.65,8,13.397571
-1.02,9,13.430389
-0.7,8,13.462709
1.18,6,13.490113
-0.7,10,13.531789
-0.96,9,13.572922
1.4,12,13.622701
1.31,12,13.671761
-0.69,12,13.710768
1.36,11,13.74549
-0.59,14,13.782988
1.65,14,13.825309
1.38,14,13.87042
1.12,6,13.888458
-0.65,12,13.919664
1.35,8,13.940927
1.29,9,13.970677
-0.75,13,14.017208
-0.89,9,14.052247
-0.68,9,14.086353
1.14,4,14.101125
-0.69,13,14.151958
-0.67,10,14.184899
-0.85,11,14.22504
1.15,8,14.252584
-0.73,12,14.28747
1.18,6,14.306632
-0.91,7,14.332424
-0.43,15,14.384136
1.21,9,14.41237
1.38,9,14.435163
-0.86,13,14.474604
1.76,14,14.517842
-0.69,10,14.547552
-0.91,4,14.56014
1.26,12,14.597232
-0.85,13,14.637391
1.21,5,14.654761
1.32,9,14.682951
1.41,13,14.720578
1.18,9,14.754606
-0.92,11,14.783763
1.43,10,14.81324
-0.75,14,14.85561
-0.65,11,14.890109
-0.68,9,14.915783
1.47,15,14.962752
-0.72,11,14.999805
-0.87,12,15.039697
1.18,12,15.075633
1.3,11,15.11165
1.22,11,15.143652
-0.9,9,15.17032
-0.85,10,15.197972
1.2,7,15.216518
-0.92,12,15.251575
1.37,14,15.284712
-0.67,17,15.335453
1.14,4,15.347407
1.39,8,15.368122
-0.51,13,15.408913
-0.72,8,15.431185
-0.82,9,15.459176
1.28,10,15.492915
-0.62,12,15.527072
-0.62,16,15.572466
1.57,12,15.602242
1.23,10,15.651269
-0.92,7,15.711704
-0.65,11,15.750299
-0.68,12,15.781398
1.29,7,15.800402
-0.69,10,15.835493
-0.73,9,15.86666
-0.81,10,15.902122
-0.81,8,15.93168
1.27,8,15.962865
-0.78,10,16.000501
-0.66,11,16.03602
-0.77,12,16.074118
1.18,6,16.091173
-0.74,9,16.122143
1.3,7,16.137283
1.21,14,16.181734
-0.64,9,16.208721
1.22,7,16.229586
-0.57,17,16.272655
-0.56,15,16.317718
1.32,11,16.35064
-0.57,13,16.383553
1.25,6,16.398742
-0.97,6,16.420917
-0.75,11,16.450593
-0.25,16,16.505474
1.74,17,16.552582
1.26,6,16.568598
-0.81,11,16.603328
-0.37,14,16.648564
1.28,8,16.668982
-0.77,13,16.705707
-0.76,12,16.7377
1.22,10,16.768143
-0.35,16,16.806671
1.18,6,16.825581
1.44,12,16.86106
1.32,7,16.8851
1.51,10,16.914881
1.28,8,16.9403
-0.62,9,16.963696
-0.45,17,17.015356
-0.94,7,17.034842
-0.33,14,17.078164
1.28,7,17.109197
-0.68,9,17.154421
-0.37,16,17.234159
1.35,8,17.266803
-0.93,12,17.320627
1.31,8,17.362263
1.15,6,17.387228
-0.7,15,17.445349
1.45,13,17.492879
1.35,13,17.534378
-0.79,9,17.565337
1.19,5,17.585544
-0.76,9,17.618844
-0.83,11,17.810923
-0.82,8,17.836973
1.22,11,17.873511
-0.63,9,17.895585
1.44,15,17.949107
1.23,7,17.97354
-0.66,14,18.009151
-0.6,12,18.03932
-0.35,11,18.077548
1.24,12,18.111729
-0.88,7,18.133737
1.2,11,18.163254
1.16,8,18.189525
1.26,10,18.215724
1.3,11,18.247051
1.49,12,18.277035
1.19,5,18.293748
-0.95,11,18.339442
1.26,10,18.373393
-0.46,15,18.426758
1.19,5,18.445275
-0.84,12,18.47756
-0.8,12,18.510259
-0.87,6,18.530318
1.5,12,18.563596
1.22,13,18.597221
-0.78,8,18.620414
-0.39,16,18.661319
1.1,9,18.688041
-0.73,8,18.707574
1.29,13,18.748498
1.5,11,18.785071
-0.37,15,18.828881
-0.94,7,18.846545
-0.84,9,18.87
-0.63,18,18.913131
1.29,10,18.944726
-0.75,13,18.983869
1.41,12,19.01507
-0.62,12,19.044228
-0.61,13,19.081458
-0.73,8,19.101497
1.33,8,19.123132
1.16,8,19.145231
-0.83,10,19.174098
-0.61,10,19.199811
1.63,11,19.233743
-0.71,16,19.270651
-0.83,7,19.296772
-0.65,13,19.330009
1.24,12,19.358955
1.13,5,19.37318
1.13,5,19.38978
1.14,10,19.411136
-0.73,9,19.435731
1.19,5,19.449523
1.24,9,19.477
-0.84,11,19.50792
