#{"t_start": 1762605792.5946324, "env_id": "None"}
r,l,t
-0.707,9,15.773184
2.191,12,15.813479
-0.105,8,15.838168
-1.005,6,15.860413
-1.004,5,15.876134
-0.406,8,15.903966
0.191,13,15.946804
-0.104,8,15.975384
-0.705,7,16.002336
1.892,11,16.042586
-1.009,10,16.072346
-0.705,7,16.096086
-0.109,12,16.136652
0.996,5,16.15414
-0.111,14,16.195883
1.591,11,16.236201
1.593,10,16.26316
1.893,10,16.293462
1.596,6,16.310949
-1.007,8,16.334572
-0.408,11,16.428617
-0.409,12,16.469805
-0.708,10,16.502555
-0.705,7,16.52639
1.288,14,16.566875
-0.706,8,16.591362
-0.11,13,16.691077
1.294,8,16.71957
1.891,12,16.758722
-0.109,13,16.799865
-0.406,9,16.829623
-0.407,10,16.862944
1.596,6,16.883815
-0.407,9,16.913638
-0.104,8,16.941172
1.593,10,16.975761
-0.403,6,17.002171
-0.407,9,17.031686
1.295,7,17.05549
-0.405,7,17.076599
1.297,5,17.096874
-0.707,9,17.121387
-0.703,5,17.136785
1.892,11,17.176507
-0.11,13,17.220894
-1.003,4,17.234088
1.892,12,17.276149
-1.005,6,17.297482
-1.007,8,17.323821
-1.004,5,17.337266
-0.406,8,17.362843
-0.106,10,17.398488
-1.003,4,17.416253
-0.11,14,17.462186
-1.005,6,17.481825
-1.003,4,17.495448
-0.709,11,17.534642
1.895,8,17.55765
1.591,11,17.592932
1.895,8,17.619206
-1.006,7,17.642977
1.292,10,17.669476
0.194,11,17.706284
-1.01,11,17.746577
-0.105,9,17.778905
0.194,10,17.813205
-0.105,8,17.836227
-0.707,9,17.861382
0.193,11,17.895111
-0.412,14,17.941962
0.993,8,17.971738
1.295,7,17.998019
-0.408,10,18.035537
-1.003,4,18.048116
-0.408,11,18.08834
0.994,7,18.109208
2.791,15,18.156668
1.896,8,18.179698
-0.711,13,18.224027
-1.01,11,18.259457
-1.006,7,18.282937
-0.406,9,18.315845
1.593,10,18.355355
-0.708,10,18.386819
-0.105,8,18.414777
-0.405,8,18.443137
1.89,13,18.489839
-0.708,10,18.521439
-1.005,6,18.542521
1.296,6,18.560444
-0.107,10,18.593687
-0.705,7,18.611126
1.591,11,18.644301
-0.11,13,18.690681
-0.111,14,18.740009
1.595,8,18.769451
-0.404,6,18.789881
-0.105,8,18.816783
0.993,8,18.84177
1.592,11,18.879465
1.889,14,18.925331
-0.403,6,18.942626
1.595,7,18.965348
-0.703,5,18.980186
-1.008,9,19.01502
-0.708,10,19.055181
-0.409,11,19.086359
-0.407,10,19.122144
1.887,16,19.175182
1.594,8,19.200315
-0.103,7,19.226096
-0.406,8,19.256428
-0.407,9,19.290866
-0.406,8,19.321985
-1.008,9,19.351932
-1.004,5,19.371816
0.493,11,19.46074
0.791,13,19.508412
1.596,6,19.527977
1.892,11,19.559468
-0.403,6,19.576186
1.295,7,19.593218
-1.007,8,19.621178
1.893,10,19.65576
-0.106,9,19.682162
-0.707,9,19.712743
-1.005,6,19.73687
-0.705,7,19.760321
0.489,15,19.803353
-0.705,7,19.829177
-0.107,10,19.859038
-0.412,14,19.900333
1.294,8,19.921881
1.294,8,19.946493
1.596,6,19.960777
0.992,9,19.991343
-0.704,6,20.015506
-0.408,11,20.052868
-0.102,6,20.073157
-1.005,6,20.095575
-0.406,9,20.124754
1.597,5,20.138752
-0.703,5,20.156352
2.194,10,20.190289
1.594,9,20.222926
0.492,12,20.259122
1.892,11,20.295996
0.996,5,20.309453
1.593,9,20.341027
-0.706,8,20.369155
1.293,9,20.40014
1.295,7,20.419886
-0.407,9,20.445754
1.591,12,20.485404
-1.007,8,20.514148
-0.708,10,20.538728
1.295,7,20.558888
1.293,9,20.584844
0.991,10,20.611526
1.895,8,20.632838
-1.007,8,20.657465
-0.407,10,20.692121
3.091,16,20.749444
-0.105,8,20.776779
-0.106,9,20.810321
1.296,6,20.828943
1.596,6,20.845621
-0.107,10,20.872882
-0.406,8,20.901658
-0.706,8,20.924714
-0.406,8,20.950932
-0.706,8,20.974458
-0.104,7,21.003805
1.59,12,21.040493
-0.407,9,21.071553
0.994,7,21.089354
-0.41,12,21.125849
-1.008,9,21.153522
0.192,12,21.196589
0.991,10,21.22723
0.19,14,21.265742
-0.107,10,21.299519
-0.708,10,21.323123
0.192,11,21.362073
-0.708,10,21.445455
-1.005,6,21.468654
-0.703,5,21.485897
1.293,9,21.515365
2.193,10,21.550625
1.59,12,21.582207
-0.105,9,21.613629
1.895,8,21.637678
2.49,14,21.6864
1.593,9,21.715274
-1.004,5,21.72665
-0.407,10,21.758153
-1.003,4,21.775243
1.593,9,21.805488
-1.005,6,21.827042
-0.108,11,21.862104
1.29,12,21.902329
-1.004,5,21.917417
0.996,5,21.934435
1.597,5,21.948601
1.593,10,21.982854
1.595,7,22.008749
-0.408,10,22.043888
-1.004,5,22.060207
2.19,14,22.102789
-0.406,9,22.133432
-0.713,15,22.179536
-1.004,5,22.199162
-0.705,7,22.223338
-0.405,8,22.251596
-1.003,4,22.263634
1.592,10,22.292969
-0.409,12,22.330175
1.597,5,22.343796
1.891,12,22.383838
-1.007,8,22.416771
2.186,18,22.517292
0.995,6,22.533174
1.593,10,22.567997
-0.708,10,22.59744
-0.706,8,22.621432
0.791,14,22.657909
-0.106,10,22.687348
0.192,11,22.725969
0.191,13,22.767985
1.594,8,22.789667
-1.005,6,22.808812
-0.706,8,22.838985
-0.406,9,22.870211
-1.005,6,22.888505
-0.409,11,22.924952
-1.007,8,22.954216
-0.71,12,22.996639
2.193,11,23.02988
1.889,14,23.076635
1.589,14,23.123368
1.595,7,23.14404
-1.005,6,23.164975
1.29,12,23.20328
-0.708,10,23.238738
-0.706,8,23.264674
-0.41,13,23.303284
-1.003,4,23.316857
-0.707,9,23.344119
