#{"t_start": 1762600180.497511, "env_id": "None"}
r,l,t
-1.0,9,25.804109
1.0,7,25.820178
0.0,15,25.85271
-4.0,25,25.898571
1.0,8,25.918386
-5.0,24,25.964836
-1.0,11,25.99286
1.0,14,26.020495
-1.0,10,26.043181
0.0,15,26.073417
-8.0,27,26.114557
1.0,12,26.140432
1.0,9,26.159031
-4.0,19,26.194484
-1.0,17,26.233622
1.0,7,26.252009
1.0,11,26.273932
-1.0,12,26.338458
1.0,13,26.372586
1.0,13,26.40764
1.0,12,26.432217
-1.0,11,26.45976
-1.0,12,26.489299
1.0,10,26.513664
1.0,11,26.53691
-1.0,7,26.554231
-1.0,10,26.57458
1.0,8,26.590307
-2.0,11,26.6109
-1.0,14,26.642975
1.0,13,26.676598
1.0,14,26.711393
1.0,12,26.741419
1.0,9,26.757363
1.0,9,26.77786
-24.0,46,26.837808
1.0,13,26.868885
1.0,9,26.888939
-1.0,11,26.918431
-1.0,5,26.931347
-1.0,6,26.946462
1.0,16,26.980624
-2.0,19,27.018111
1.0,8,27.039645
-2.0,12,27.068811
1.0,12,27.094035
1.0,6,27.106591
1.0,13,27.134978
1.0,8,27.150716
-1.0,8,27.16728
-1.0,8,27.187994
0.0,15,27.225155
-1.0,10,27.250141
-1.0,15,27.2822
-1.0,5,27.296145
-29.0,51,27.361898
-9.0,29,27.40828
1.0,11,27.428228
-1.0,16,27.471044
1.0,12,27.500705
-1.0,7,27.518599
1.0,11,27.537811
1.0,15,27.575907
-1.0,13,27.609643
1.0,9,27.634711
-2.0,13,27.667382
-1.0,9,27.692097
-1.0,11,27.722461
1.0,12,27.756684
1.0,10,27.78503
1.0,7,27.805671
-2.0,23,27.851018
0.0,15,27.883502
1.0,6,27.90003
-1.0,11,27.926972
-1.0,12,27.951279
1.0,8,27.968848
1.0,6,27.984847
1.0,7,28.005281
0.0,15,28.042387
0.0,14,28.075268
-1.0,12,28.10133
-1.0,11,28.131433
1.0,11,28.157666
-23.0,42,28.212034
-1.0,12,28.237921
-7.0,20,28.274223
1.0,10,28.294897
-6.0,22,28.329771
1.0,9,28.347653
-1.0,8,28.370021
1.0,9,28.395148
0.0,17,28.431528
-1.0,11,28.45465
-1.0,10,28.47965
-4.0,17,28.507038
-1.0,9,28.526201
1.0,6,28.539074
-1.0,9,28.558719
1.0,7,28.577964
-1.0,6,28.638901
1.0,11,28.670821
1.0,9,28.694418
-1.0,17,28.738659
-1.0,13,28.769135
-5.0,18,28.806612
-1.0,7,28.821712
0.0,12,28.846436
1.0,13,28.874247
1.0,13,28.906982
1.0,17,28.945413
1.0,6,28.961053
-1.0,8,28.982165
-1.0,12,29.011131
-1.0,14,29.040819
-1.0,13,29.068036
-4.0,18,29.105908
1.0,11,29.124187
-2.0,12,29.144616
1.0,8,29.169441
1.0,4,29.179248
1.0,12,29.209146
-2.0,14,29.242508
1.0,10,29.262122
1.0,13,29.285437
-1.0,12,29.314909
1.0,14,29.34319
1.0,8,29.360036
1.0,14,29.392151
1.0,7,29.409042
1.0,14,29.452222
1.0,8,29.470183
-1.0,14,29.498539
1.0,11,29.52321
1.0,7,29.54671
1.0,15,29.581816
1.0,10,29.609005
-4.0,18,29.648158
1.0,6,29.658365
-1.0,11,29.688922
-1.0,7,29.710732
-7.0,22,29.744736
-1.0,10,29.767062
1.0,10,29.788597
1.0,14,29.826105
-1.0,5,29.837684
-4.0,23,29.882938
1.0,13,29.914749
-3.0,13,29.940543
1.0,12,29.967785
1.0,13,29.999778
-1.0,10,30.030786
-2.0,15,30.056991
1.0,11,30.078972
0.0,17,30.120185
1.0,11,30.145032
1.0,13,30.177873
1.0,6,30.191494
1.0,10,30.214895
-2.0,18,30.255553
-19.0,38,30.30745
-1.0,8,30.32429
1.0,8,30.343982
-1.0,14,30.379995
-4.0,20,30.42333
1.0,6,30.43592
1.0,12,30.465245
-1.0,15,30.499135
-1.0,11,30.526082
1.0,15,30.555126
1.0,9,30.575032
1.0,11,30.604115
0.0,16,30.64471
-1.0,8,30.665443
-1.0,6,30.677756
-1.0,12,30.708549
-1.0,16,30.739761
-1.0,16,30.776433
1.0,10,30.802817
-1.0,10,30.827027
1.0,10,30.854312
1.0,11,30.881519
1.0,8,30.903855
0.0,16,30.942417
-1.0,14,30.968728
1.0,6,30.986995
1.0,9,31.010113
1.0,8,31.031473
1.0,8,31.052869
1.0,5,31.064512
1.0,13,31.09324
1.0,8,31.11592
1.0,4,31.126541
-2.0,20,31.2349
-1.0,11,31.266369
1.0,11,31.301442
1.0,6,31.316766
-1.0,8,31.340208
1.0,10,31.372905
1.0,6,31.388938
-1.0,11,31.42029
1.0,8,31.443237
1.0,10,31.471358
1.0,13,31.507577
-1.0,12,31.546908
1.0,6,31.562773
-4.0,15,31.598615
1.0,6,31.617306
1.0,13,31.65122
-1.0,11,31.683952
-1.0,15,31.729552
1.0,6,31.74944
-1.0,12,31.78519
1.0,14,31.826586
-1.0,13,31.86982
-11.0,29,31.937165
-3.0,19,31.982745
1.0,10,32.008591
1.0,7,32.031678
-1.0,9,32.057946
-2.0,18,32.102338
-5.0,16,32.136346
1.0,8,32.160777
0.0,13,32.196192
1.0,10,32.230455
1.0,12,32.265658
-1.0,11,32.295934
0.0,16,32.337168
1.0,9,32.359493
1.0,12,32.396332
1.0,9,32.421274
-1.0,4,32.432328
-1.0,9,32.457915
1.0,4,32.469408
1.0,9,32.494792
1.0,7,32.518281
1.0,13,32.548797
-2.0,13,32.581086
1.0,11,32.61011
-1.0,13,32.643036
-1.0,14,32.68033
1.0,12,32.710882
1.0,11,32.741192
1.0,14,32.778805
1.0,9,32.802133
-1.0,10,32.834289
1.0,6,32.848582
1.0,9,32.871324
-1.0,7,32.889263
1.0,8,32.911529
1.0,5,32.926997
-4.0,23,32.968346
-12.0,30,33.027226
1.0,8,33.050918
1.0,10,33.075969
1.0,12,33.110931
1.0,6,33.125574
-1.0,6,33.139144
1.0,8,33.162644
-1.0,9,33.188723
1.0,6,33.202253
-4.0,22,33.251449
-1.0,9,33.273916
1.0,14,33.307734
1.0,12,33.336601
1.0,7,33.357455
0.0,11,33.387168
1.0,9,33.459553
1.0,10,33.494347
1.0,12,33.528673
1.0,7,33.547936
1.0,6,33.568366
1.0,9,33.592201
1.0,16,33.632427
1.0,4,33.643324
-1.0,6,33.663298
1.0,9,33.689002
1.0,11,33.715993
0.0,15,33.755098
1.0,11,33.785308
1.0,7,33.802391
1.0,9,33.821045
1.0,5,33.833718
-1.0,12,33.864277
1.0,12,33.893641
1.0,13,33.931446
1.0,7,33.949927
1.0,12,34.024525
1.0,9,34.05067
1.0,12,34.083712
1.0,9,34.1122
1.0,6,34.127167
1.0,10,34.15275
1.0,12,34.182112
1.0,8,34.207493
-3.0,18,34.24736
1.0,8,34.271816
-1.0,11,34.306834
-1.0,13,34.342094
1.0,13,34.389355
0.0,17,34.431477
-1.0,9,34.454568
-11.0,27,34.514163
-1.0,12,34.551517
-1.0,15,34.591904
-1.0,11,34.618463
1.0,14,34.65575
-1.0,16,34.701213
-1.0,9,34.72322
-1.0,11,34.759124
-1.0,11,34.791655
1.0,10,34.817869
-4.0,13,34.846141
-3.0,21,34.889502
1.0,14,34.923857
-1.0,8,34.947674
-2.0,18,34.991186
-1.0,10,35.01806
0.0,11,35.043812
-2.0,17,35.081022
-19.0,37,35.138857
-2.0,21,35.186448
1.0,11,35.215173
1.0,8,35.239683
1.0,9,35.262746
1.0,6,35.279202
