#{"t_start": 1762630799.404159, "env_id": "None"}
r,l,t
-0.5,12,11.634898
-0.65,9,11.657524
-0.28,13,11.693748
-0.69,10,11.723237
1.14,4,11.73508
-0.62,9,11.759719
-0.73,8,11.787622
-0.68,9,11.817047
1.14,4,11.82578
-0.5,10,11.856526
-0.79,9,11.884637
-0.56,11,11.916616
1.29,6,11.935379
-0.42,11,11.962654
-0.76,6,11.984002
1.14,4,11.997153
1.7,11,12.034437
-0.67,8,12.054823
-0.39,12,12.09073
1.14,4,12.102189
-0.6,9,12.12571
-0.52,10,12.159698
-0.76,9,12.19042
-0.35,11,12.226426
1.59,9,12.255326
-0.46,11,12.284261
1.14,4,12.296171
-0.64,7,12.317864
1.14,4,12.330275
-0.81,5,12.346882
-0.66,7,12.365467
-0.74,9,12.388088
1.29,6,12.405126
-0.66,10,12.437256
-0.61,8,12.458488
1.14,4,12.470603
1.14,4,12.482248
1.14,4,12.491884
-0.72,8,12.515679
-0.69,10,12.547497
-0.67,8,12.568051
-0.75,7,12.587036
1.69,12,12.620967
-0.62,9,12.645597
1.29,6,12.660305
-0.44,9,12.685169
-0.53,11,12.720377
1.29,6,12.738302
-0.57,12,12.775965
1.29,6,12.795093
-0.71,7,12.818514
-0.34,12,12.856836
-0.53,11,12.88599
-0.64,7,12.906786
1.19,5,12.923204
1.66,10,12.950155
1.14,4,12.959242
-0.49,9,12.979058
-0.47,10,13.007167
-0.49,9,13.037934
-0.67,8,13.062069
-0.67,8,13.086195
-0.63,11,13.119554
1.14,4,13.127884
-0.84,8,13.156343
-0.67,8,13.563126
-0.55,9,13.589235
-0.46,9,13.614798
1.14,4,13.626374
1.14,4,13.638291
1.29,6,13.656428
-0.6,9,13.677936
-0.62,9,13.702786
-0.71,6,13.723349
-0.76,6,13.743768
1.38,9,13.772273
1.14,4,13.784234
-0.62,9,13.807521
-0.78,8,13.827637
-0.45,10,13.85377
1.14,4,13.865623
-0.62,9,13.893494
-0.6,9,13.92581
1.14,4,13.937352
-0.55,10,13.965449
1.14,4,13.976519
-0.67,8,13.997201
-0.72,7,14.023233
-0.56,11,14.061365
-0.67,8,14.084104
-0.83,7,14.10805
1.14,4,14.120645
1.14,4,14.133052
1.14,4,14.14417
-0.6,9,14.173316
1.14,4,14.184686
1.14,4,14.196555
-0.44,9,14.227773
1.14,4,14.241755
-0.41,9,14.275413
-0.64,7,14.297092
1.71,10,14.330101
-0.67,8,14.348779
1.39,8,14.369322
-0.71,9,14.399343
-0.58,10,14.433143
-0.69,10,14.467831
1.14,4,14.480003
1.14,4,14.492817
1.14,4,14.506022
-0.67,8,14.529447
1.14,4,14.541105
-0.46,12,14.581022
1.59,10,14.612383
1.14,4,14.621831
-0.67,8,14.643456
-0.57,9,14.712172
1.19,5,14.736017
1.29,7,14.75755
-0.77,7,14.781597
-0.63,10,14.813268
1.29,6,14.833567
-0.74,9,14.862981
1.14,4,14.873005
-0.66,8,14.898813
-0.76,6,14.912581
-0.34,11,14.944164
1.14,4,14.956711
-0.67,8,14.982347
-0.66,8,15.00593
-0.45,11,15.042554
-0.82,6,15.062628
-0.52,11,15.090964
-0.68,9,15.120658
-0.71,6,15.141392
-0.6,9,15.170398
1.14,4,15.181191
-0.48,11,15.21572
-0.61,8,15.241704
-0.57,9,15.268912
-0.67,8,15.29146
1.14,4,15.304692
1.14,4,15.31671
1.14,4,15.327524
1.19,5,15.342354
1.14,4,15.354203
