#{"t_start": 1762623713.3295553, "env_id": "None"}
r,l,t
-0.97,4,14.302786
1.13,5,14.321333
1.19,5,14.344006
-0.93,6,14.36526
-0.97,4,14.379184
-0.98,5,14.407748
-0.61,9,14.443733
-0.84,8,14.475025
1.13,5,14.491711
-0.72,8,14.548415
-0.72,7,14.600314
-0.84,12,14.695062
-0.78,8,14.741037
-0.93,6,14.789996
-0.65,14,14.841713
1.3,8,14.869137
-0.52,12,14.912809
-0.81,5,14.932695
-0.85,9,14.962739
1.29,12,15.005933
-0.81,5,15.025823
-0.93,6,15.05284
-0.86,4,15.067302
1.17,7,15.096594
1.19,5,15.113078
1.22,8,15.145736
-0.93,6,15.165011
-0.82,6,15.190997
1.49,9,15.23176
-0.91,7,15.263501
-0.97,4,15.276258
1.17,7,15.301983
-0.89,8,15.331971
-0.86,8,15.362241
-0.94,7,15.394461
-0.88,6,15.441778
-0.99,6,15.463716
-0.89,11,15.508357
-0.82,6,15.530576
1.06,7,15.552301
1.23,7,15.577099
-0.97,4,15.594092
1.14,4,15.604771
-0.71,10,15.671422
-0.86,4,15.696527
-0.83,7,15.729869
-0.63,11,15.767118
-0.58,12,15.810641
-0.88,7,15.837718
1.13,5,15.858184
1.26,6,15.881309
-0.97,4,15.892927
-0.87,5,15.910418
1.18,6,15.930407
1.21,8,15.959121
-0.82,7,15.98376
1.28,8,16.015214
-0.91,7,16.045192
-0.89,7,16.080659
1.14,4,16.099195
-0.73,9,16.13205
-0.81,5,16.152616
-0.68,9,16.190067
-0.67,8,16.247378
-0.97,4,16.275155
-0.89,8,16.357803
-0.79,9,16.405043
-0.62,9,16.489244
-0.8,10,16.573511
1.3,9,16.657265
1.13,5,16.691857
-0.88,7,16.730262
-0.79,9,16.765982
-0.84,8,16.801403
-0.83,7,16.840744
1.16,5,16.861098
-0.71,6,16.883645
1.39,8,16.922015
1.14,4,16.937077
1.29,10,16.97034
-0.92,5,16.987615
-0.81,5,17.010119
-0.9,9,17.054398
-0.63,10,17.110126
1.11,7,17.134317
-0.69,10,17.171572
-0.65,10,17.217285
1.13,5,17.234358
-0.81,9,17.262863
-0.64,8,17.295295
1.14,4,17.307968
-0.78,8,17.337151
-0.85,7,17.360538
-0.95,8,17.391456
-0.76,9,17.422344
-0.88,7,17.450069
-0.68,14,17.497179
1.32,9,17.531152
1.14,4,17.545763
1.19,5,17.563004
-0.84,5,17.580481
1.17,7,17.613235
-0.83,7,17.640241
-0.92,5,17.659954
-1.0,7,17.686554
1.18,6,17.713168
-0.95,11,17.757087
1.37,9,17.787722
1.36,11,17.829416
-0.73,8,17.86258
-0.92,7,17.887876
-0.95,7,17.916094
-0.94,7,17.939481
-0.81,6,17.965261
1.14,4,17.978782
-0.89,13,18.020876
-0.94,10,18.062662
1.18,6,18.093333
-0.76,6,18.132017
1.17,7,18.167459
-0.9,8,18.209146
-0.84,8,18.242985
1.11,7,18.266094
-1.0,7,18.292477
-1.04,5,18.311082
-0.75,7,18.34069
-0.9,8,18.370485
-0.91,4,18.398073
1.11,7,18.442061
1.32,10,18.481678
-0.93,9,18.510314
-0.88,10,18.548875
1.13,5,18.56804
1.16,5,18.583787
1.18,6,18.60148
-0.97,4,18.615847
-0.99,6,18.633764
1.14,4,18.651129
-0.78,8,18.68006
-0.76,6,18.704188
1.13,5,18.719511
-0.92,5,18.740206
-0.99,6,18.764655
1.23,7,18.796349
1.23,6,18.820939
1.18,6,18.849883
-0.68,9,18.882117
1.25,7,18.926171
1.37,10,18.960998
-0.8,7,18.990597
-0.95,8,19.027998
-0.93,6,19.050432
-0.63,10,19.093143
-0.85,9,19.122769
-0.91,4,19.136303
1.12,6,19.159866
-0.95,5,19.177181
-0.86,4,19.194495
-0.78,7,19.232307
-0.92,5,19.250234
-0.93,6,19.31454
-0.62,7,19.351674
1.12,6,19.372939
-0.86,4,19.386487
