#{"t_start": 1762626696.207687, "env_id": "None"}
r,l,t
-0.7,11,30.978327
-0.78,8,30.99999
-0.86,8,31.022324
-0.66,13,31.055192
-0.72,10,31.080812
1.46,12,31.112884
-0.93,6,31.126898
-0.53,14,31.15949
-0.71,12,31.182803
-0.84,11,31.207783
1.57,15,31.244313
-0.63,13,31.275213
-0.57,17,31.318398
-0.75,12,31.347042
-0.84,11,31.372847
-0.63,11,31.402066
1.23,7,31.420063
-0.72,9,31.441712
-0.81,12,31.472553
-0.7,8,31.491721
1.3,11,31.522421
1.13,11,31.551086
-0.68,10,31.57591
1.2,7,31.58942
1.34,10,31.615166
-0.6,12,31.643037
-0.81,10,31.667207
-0.93,9,31.690766
1.48,11,31.713821
1.29,8,31.733877
1.14,4,31.743545
1.14,4,31.754467
-0.65,11,31.785044
-0.6,13,31.817235
-0.81,9,31.840053
1.48,10,31.865118
1.86,16,31.905556
1.18,6,31.918496
-0.58,11,31.94744
-0.76,6,31.962367
1.27,8,31.98245
1.2,10,32.004309
1.44,11,32.032824
-0.99,6,32.048962
-0.88,7,32.067607
1.18,6,32.083742
-0.76,9,32.106709
1.59,12,32.139189
-0.56,14,32.176645
-0.41,13,32.206158
1.45,10,32.230329
1.49,16,32.271561
1.52,16,32.311387
-0.71,13,32.344315
1.19,5,32.354273
-0.61,10,32.427683
-0.9,8,32.446508
-0.57,9,32.471689
-0.5,12,32.503356
1.34,13,32.537258
1.32,15,32.579096
-0.7,11,32.605714
-0.68,11,32.633219
1.44,12,32.662976
-0.84,8,32.682508
1.12,6,32.696209
1.19,5,32.707493
1.33,8,32.724787
-0.92,8,32.744709
-0.88,6,32.759445
1.11,7,32.779722
1.21,9,32.803728
-0.86,10,32.82882
-1.0,7,32.847472
-0.67,13,32.877586
-0.62,12,32.901432
1.22,8,32.91993
-0.55,10,32.94504
1.32,12,32.974844
-0.59,11,33.005683
1.39,11,33.036274
-0.7,14,33.075798
1.19,11,33.099281
1.18,6,33.113763
1.31,8,33.134265
-0.87,5,33.14616
-0.69,11,33.175751
1.14,4,33.186791
1.14,4,33.197803
-0.68,12,33.227845
1.16,11,33.257052
1.31,8,33.279289
-0.59,14,33.317596
1.07,8,33.337987
1.13,5,33.351249
-0.57,13,33.385315
1.41,12,33.411361
-0.4,16,33.445759
1.58,16,33.488747
-0.75,15,33.522408
1.57,14,33.560161
1.38,11,33.587751
1.2,10,33.616429
-0.6,11,33.641922
1.44,11,33.668453
1.28,11,33.695933
